별점,리뷰,날짜
1,"정말 최악!
컵에 비린내..
멍게물회도 비려..
밑반찬도 준비해둔지 오래된듯.",5년 전
1,멍게 비빔밥은 비린내... 리뷰보고 방문한다면 실망 ㅠㅠ,6년 전
5,도다리쑥국 참 맛있어요,7년 전
1,"이곳에 3점 이상을 주다니 이해안감
맛 없음
불친절함
지저분함 요소를 갖추고 있음",6년 전
5,매우매우 맛있고 친절해요,6년 전
5,"성게, 멍게 비빔밥 맛있어요.",3년 전
4,음식은 맛있음. 불친절이 좀... 매너가 사람을 만든다.,7년 전
2,"반찬도 성의없고,매운탕 멍게비빔밥 다 엉망이었어요.",6년 전
5,"통영 올때마다 꼭 들러는 식당.
변함없이 맛있음",3년 전
5,성게비빔밥이 최고예요^^,7년 전
3,"일반적 식당
현지분위기 느낄수 있는 항구의 식당",7년 전
3,성게 비빔밥이 맛있네요,7년 전
1,별로추천하고십지않다 ㅠ굴도싱싱하지않고상한것같다,6년 전
5,아침으로 딱좋았어요,2년 전
1,불친절하고 대기순서도없고 짜증나요,7년 전
4,혼자서 성게비빔밥을 먹음. 그래도 반찬 다 주셨다!,7년 전
3,성계비빔밥은 쏘쏘 멍게비빔밥은 향이 죽여요,3년 전
4,친절하고 아담한 식당 입니다.,5년 전
1,"굴도 그리 싱싱하지 않고, 불친절해서 다시는 오기 싫으네요",7년 전
3,맛은 있는데 청결은 쫌 문제인 듯..,6년 전
4,새벽시장 싱싱한해물탕 반찬 ~,8년 전
4,음식은 괜찮으나 친절은...,6년 전
5,맛도좋고 사장님 센스가 장난아님,7년 전
4,음식이 맛있어요!,7년 전
3,그냥저냥 먹을만해여 성게비빔밥 성게 양이 넘 적어요,6년 전
3,내스타일은 아님 그냥그럭저럭,2년 전
3,음...  멍게비빔밥 맛나게 잘 먹었습니다.,6년 전
3,비린맛이 너무강함,3년 전
5,생선구이 맛나네요,2년 전
5,"성게 비빔밥 최고!!
멍게 비빔밥 최고!!",3년 전
2,가격대비 특색과 맛이 그다지...,5년 전
4,맛있게 잘먹었습니다,4년 전
5,"아주좋음,좋아요",4년 전
5,음식은제입에 딱맞아요,6년 전
5,조미로를 1도안쓰시는듯 ㅎ,4년 전
1,맛있다고 말을하기가 좀 그렇다,3년 전
4,통영지방의음식맛을내는집,4년 전
3,쏘쏘입니다.,3년 전
4,월요일은 거지 마시라. 휴무임,6년 전
5,멍게비빕밥.성게비빔밥쵝오~^^,7년 전
5,서빙아줌마불친절했어요,3년 전
4,국물이 아주 그냥 환장함👍👍👍👍👍👍👍…,6년 전
1,진짜맛없어요,4년 전
4,맛있어요~,6년 전
4,맛있었어요,6년 전
3,생각보다밑반찬이별로입니다,3년 전
3,나도모르게 두번간 곳 ㅎㅎ,2년 전
3,무난한 맛인듯해요..,6년 전
5,멍게비빔밥 맛나요,5년 전
5,가성비  굿 입니다,4년 전
5,맛 있어요,3년 전
1,별로에용 진짜루~~,6년 전
4,음식은. 최고입니다.,5년 전
1,불친절 리뷰보고 갈걸 후회막심,8년 전
3,"맛은 그냥저냥
식장은 좁음",11년 전
5,사장님 친절하세요,3년 전
4,괜찮아요~,3년 전
3,그냥 그래요,3년 전
1,비리고 짜고 전 별로였음,3년 전
5,멍게 비빔밥 괜찮았어요.,6년 전
4,성게알비빕밥! 굿,8년 전
4,신선도 좋음,7년 전
4,성게비빔밥적극추천,5년 전
5,맛남,4년 전
1,별로,4년 전
1,불친절하고 식당좁음,6년 전
1,그냥 가지마세요~~,5년 전
2,맛잇엉ㆍ,6년 전
4,그런대로 괜찮음,6년 전
5,맛나요,6년 전
4,맛있어요,3년 전
4,흔한 백반집,4년 전
5,통영맛집!!!,3년 전
4,맛있어요,7년 전
4,성게 비빔밥을 맛있게 받았습니다 (^^) 250111,4달 전
1,"성게 덮밥이 먹고 싶어 일부러 들렀습니다만 역시 일본의 성게 같은 단맛은 없고, 슈퍼에서 구입할 수 있는 느낌의 쓴맛이 있는 성게였습니다…
반찬도 먹고 싶다는 맛이 아니었습니다.
다른 가게도 괜찮을까...
오믈렛에 약간의 환대를 느끼고 안심했습니다.",6년 전
