별점,리뷰,날짜
5,맛도좋고 뷰도 이뿌고 너무좋았어요,7년 전
1,서비스가 안좋았고 가격에 비해 양도 적고 별로였어요,5년 전
3,풍경이 아주멋지고 코스회요리도 좋아요,6년 전
1,"너무 불친절하고 음식이 비위생적.
(머리카락이 두개나 나옴)
기분이 너무 불쾌 했음",3년 전
5,최고로 기분좋게 최고의 맛을 즐기는 최고의 장소!,2년 전
5,통영횟집중 전망이 최고에 고급일식집 같은곳 입니다,6년 전
1,완전 개판 ㅠ두번다시는 절대로 가구싶지 않은곳 ㅠ 완전쓰레기,6년 전
1,가격대비 회 양과 전체적인 먹꺼리가 사악해요,6년 전
5,고급진 회와 바다풍광 굿. 퀄러티있는 음식! 굿굿!,6년 전
1,가격에 비해 먹을깨없음 회도 그릇에 3분의2가 장식임,4년 전
2,"2인 모듬 12만원.
12만원의 가치는 없음.",4년 전
1,"소문에 비해 안 좋음
도다리 쑥국을 찾있더니 오늘 떨어졌다고 함
거짓말인듯...
종업원 불친절함.",7년 전
3,주위 풍경이 좋고 손님 접대하기 좋은곳,6년 전
2,주차비는 유료입니다.회는 굿. 서비스 그닥.,6년 전
1,정~말~ 맛없어요 돈이아깝고 내 미각에 미안했어요,4년 전
5,너무 맛나고 좋았어요 짱입니다^^~,5년 전
2,"통영와서 꼭 들려야 하는지는... 그냥 평범한 구성, 평범한 맛. 가성비도 별로...",4년 전
4,잘 먹고 갑니다. 갈치찌개는 별로 였습니다.,5년 전
5,회 식감이 동료 모두가 칭찬한집,4년 전
5,일품이었어요 회도 서비스도,3년 전
1,가격대비 음식 종류가 별로,6년 전
5,정갈 담백 두루 맛있었어요...,3년 전
5,맛있고 친절하고 사람많고...,6년 전
1,비싸데... 먹을것 없고... 맛도 그닥...,5년 전
4,사장이불친절한데뭘... 위생도불량... 내돈환불해도,12년 전
4,가격대비   푸짐하고   맛나게  먹었습니다,6년 전
5,서비스도 좋고 맛도 좋았다,5년 전
4,자연산 입니다.,3년 전
5,맛도 좋고 전망이 아주 좋습니다,7년 전
2,"가격,이름대비 별로
생선이 싱싱하지 않는느낌",3년 전
4,회가 싱싱하고 식감이 살아 있음,7년 전
1,비싸고 맛없고.. 경치는 굿,3년 전
2,회는 좋은데 찌게다시가 좀,6년 전
5,봄 도다리 쑥국 최고네요.,4년 전
2,돈아깝다는 생각이 드는 이유는 뭘까 ㅎ,5년 전
1,통영을 다시가고 싶지 않게 만들었네요 😝…,7년 전
4,조금비싸지만 스끼가 다양,6년 전
3,다시는 가고싶지 않은 식당,7년 전
1,다른집 찾아보시는게 좋을듯 하네요,5년 전
5,아주 만족스러운 식사였습니다.,5년 전
5,통영밤바다의 야경이 한눈에.,7년 전
5,"신선함, 친절함, 좋은뷰~♡",8년 전
2,사장이불친절한데뭘... 위생도불량... 내돈환불해도,12년 전
1,"가성비  너무 안좋음
가격이 너무 비싸고  너무함",4년 전
5,경남 3대 맛집 맞음 ㅎㅎ,5년 전
4,"깔끔한 밑반찬, 시원한 도다리쑥국",2년 전
5,맛집이 왜 맛집인지 알려주는 곳,4년 전
3,회가 좀 적었다... 배고팠다...,7년 전
1,진짜ㅜㅜ 뷰 값 ㅜㅜ 음식은 ㅜㅜ,5년 전
2,가격에 비해서.........뭔가가 아쉽다...,4년 전
1,속은 기분..별루예요,6년 전
5,미수동해원회집,5년 전
3,맛있고좋아요,5년 전
5,깔끔하고 신선한 해물.,6년 전
5,그런데 가격이 좀 비쌈,6년 전
3,소문 보다는 .... 사실 비추천,6년 전
3,흠 가성비가... 주차도..,5년 전
2,이 돈주고 다신 안 사먹을집,6년 전
5,듬북 맛나게 먹은 느낌,4년 전
4,"평범,서비스는 좋음",5년 전
1,가격대비 별로임,6년 전
4,맛있음. 웨이팅 김.,5년 전
1,별로  안조아요,6년 전
1,쓰레기 회..인터넷 광고발.,5년 전
3,널고 회가 쫄깃쫄깃하다.,6년 전
2,불친절과 밑반찬이 별로임,8년 전
5,맛있음,5년 전
