statNm,statId,chgerId,chgerType,addr,addrDetail,location,useTime,lat,lng,busiId,bnm,busiNm,busiCall,stat,statUpdDt,lastTsdt,lastTedt,nowTsdt,powerType,output,method,zcode,zscode,kind,kindDetail,parkingFree,note,limitYn,limitDetail,delYn,delDetail,trafficYn,year,regionName
김해금관가야(창원) 휴게소,ME183210,01,06,경상남도 김해시 대동면 월촌리 770,null,null,24시간 이용가능,35.2698823,129.003926,ME,환경부,환경부,1661-9408,2,20250515155620,20250515121128,20250515123804,,,50,단독,48,48250,C0,C001,Y,,N,,N,,N,2018,경상남도
김해금관가야(창원) 휴게소,ME183210,02,04,경상남도 김해시 대동면 월촌리 770,null,null,24시간 이용가능,35.2698823,129.003926,ME,환경부,환경부,1661-9408,2,20250515155543,20250514160454,20250514164436,,,100,동시,48,48250,C0,C001,Y,,N,,N,,N,2018,경상남도
김해금관가야(창원) 휴게소,ME183210,52,04,경상남도 김해시 대동면 월촌리 770,null,null,24시간 이용가능,35.2698823,129.003926,ME,환경부,환경부,1661-9408,2,20250515155559,20250515070315,20250515072433,,,100,동시,48,48250,C0,C001,Y,,N,,N,,N,2018,경상남도
양산디자인공원,ME183217,01,06,"경상남도 양산시 백호로23, 축구장 옆",null,null,24시간 이용가능,35.3209906,128.9998986,ME,환경부,환경부,1661-9408,3,20250515155553,20250515125721,20250515134027,20250515155542,,50,단독,48,48330,A0,A004,Y,,N,,N,,N,2018,경상남도
양산디자인공원,ME183217,02,04,"경상남도 양산시 백호로23, 축구장 옆",null,null,24시간 이용가능,35.3209906,128.9998986,ME,환경부,환경부,1661-9408,2,20250515155320,20250515123550,20250515131851,,,100,동시,48,48330,A0,A004,Y,,N,,N,,N,2018,경상남도
양산디자인공원,ME183217,52,04,"경상남도 양산시 백호로23, 축구장 옆",null,null,24시간 이용가능,35.3209906,128.9998986,ME,환경부,환경부,1661-9408,2,20250515155322,20250515125055,20250515133358,,,100,동시,48,48330,A0,A004,Y,,N,,N,,N,2018,경상남도
진주(부산) 휴게소,ME184030,01,06,경상남도 진주시 남해고속도로 194 ,충전소 우측 공터,null,24시간 이용가능,35.159874,128.1230565,ME,환경부,환경부,1661-9408,2,20250515155621,20250509160941,20250509162402,,,50,단독,48,48170,C0,C001,Y,,N,,N,,N,2018,경상남도
거제시청,ME184031,01,06,경상남도 거제시 계룡로 125,민원인 주차 건물 출구 앞,null,24시간 이용가능,34.880628,128.622013,ME,환경부,환경부,1661-9408,2,20250515155336,20250514143614,20250514151933,,,50,단독,48,48310,A0,A001,Y,,N,,N,,N,2018,경상남도
김해시 차량등록사업소,ME184032,01,06,경상남도 김해시 김해대로 2401,623,null,24시간 이용가능,35.2264856,128.8907838,ME,환경부,환경부,1661-9408,9,20250508102810,20250207111848,20250207114104,,,50,단독,48,48250,A0,A003,Y,,N,,N,,N,2018,경상남도
밀양공설운동장,ME184033,01,06,경상남도 밀양시 밀양대로 2057-21,", 입구 왼쪽 주차장",null,24시간 이용가능,35.504852,128.747453,ME,환경부,환경부,1661-9408,2,20250515155437,20250514170942,20250514174227,,,50,단독,48,48270,A0,A004,Y,,N,,N,,N,2018,경상남도
목화휴게소,ME184034,01,06,경상남도 사천시 용현면 사천대로 912,null,null,24시간 이용가능,35.001863,128.054131,ME,환경부,환경부,1661-9408,2,20250515155257,20250515123141,20250515125950,,,50,단독,48,48240,C0,C002,Y,,N,,N,,N,2018,경상남도
의령군종합사회복지관,ME184036,01,06,경상남도 의령군 의령읍 의병로8길 44,게이트볼장 옆 주차장,null,24시간 이용가능,35.316636,128.256632,ME,환경부,환경부,1661-9408,2,20250515155517,20250515103924,20250515104119,,,50,단독,48,48720,A0,A004,Y,,N,,N,,N,2018,경상남도
문산(순천) 휴게소,ME184037,01,06,경상남도 진주시 문산읍 남해고속도로 195,", 주유소 옆 주차장",null,24시간 이용가능,35.171173,128.151099,ME,환경부,환경부,1661-9408,2,20250515155401,20250515094843,20250515102109,,,50,단독,48,48170,C0,C001,Y,,N,,N,,N,2018,경상남도
창녕군민체육관,ME184038,01,06,경상남도 창녕군 창녕읍 창녕대로 307,null,null,24시간 이용가능,35.519905,128.505764,ME,환경부,환경부,1661-9408,2,20250515155359,20250515134415,20250515140755,,,50,단독,48,48740,A0,A004,Y,,N,,N,,N,2018,경상남도
이마트 마산점,ME184039,01,06,경상남도 창원시 마산합포구 서성로 3,", 지상주차장 3층 입구",null,10:00~23:00,35.198189,128.570069,ME,환경부,환경부,1661-9408,2,20250515155700,20250515115444,20250515123801,,,50,단독,48,48120,E0,E001,Y,,N,,N,,N,2018,경상남도
진동면사무소,ME184040,01,06,경상남도 창원시 마산합포구 진동면 신서촌로 13,진동면사무소,null,24시간 이용가능,35.115256,128.48190,ME,환경부,환경부,1661-9408,2,20250515155220,20250514185143,20250514193805,,,50,단독,48,48120,A0,A002,Y,,N,,N,,N,2018,경상남도
성주동주민센터,ME184041,01,06,경상남도 창원시 성산구 공단로 735,", 외부화장실 앞",null,이용제한시간 (06:00~07:30) 외 이용가능,35.1895,128.694279,ME,환경부,환경부,1661-9408,2,20250515155631,20250515100844,20250515103705,,,50,단독,48,48120,A0,A002,Y,,N,,N,,N,2018,경상남도
이마트 창원점,ME184042,01,06,경상남도 창원시 성산구 원이대로 608,", 지상주차장 6층 G구역",null,10:00~24:00,35.22639048,128.67981855,ME,환경부,환경부,1661-9408,2,20250515155421,20250515142431,20250515150752,,,50,단독,48,48120,E0,E001,Y,,N,,N,,N,2018,경상남도
