별점,리뷰,날짜
3/5,"첫째로 주차장이 멀어 짐 내리기에 불편하다. 비오는 날이면 더욱..
룸 컨디션은 보통인 편, 방2개인데 화장실은 1개여서 두 가족이 가기에는 불편한 편
주변 산책길은 바다 옆이라 좋고
루지 타러 가기에도 근처라 좋고
1층에 편의점은 넓고 컨디션 좋고
자전거 타는 건 재밌었고",2년
5/5,남편과  결혼 기념으로 다녀 왔어요. 통영을 여행하기에 좋은 숙소여요. 자전거 대여로 해변을 달리는  좋은 경험도 했어요.~~,1년
5/5,워크샵을 하기 위하여 이곳을 예약하고 왔는데 객실에서 바다 및 주변 경관이 너무 좋습니다. 리조트 주변에 바닷가 길로 산책할수 있는 산책로가 너무 좋은 곳입니다. 객실 내부도 깨끗하고 좋습니다.,2년
4/5,위치가 너무 좋아요 저희는 항상 시티뷰로 합니다 오션뷰는 배 지나다니느라 시끄럽고 뷰도 그닥이라 바다로 놓인 길을 따라 산책하기도 좋습니다,1년
4/5,조식뷔페 괜찮고 사우나도 좋고 콘도 주변 산책길도 잘 되어 있고 60평은 모두 오션뷰라 방에서 바라보는 뷰가 예술~~  근처 맛집들도 많고 루지체험이랑 케이블카 남망산 공원 요트체험과 근처 섬들 구경도 괜찮음.,1년
3/5,"리모델링 해서 깨끗합니다
위치는 좋고
바다뷰도 좋습니다
아침산책, 스포츠센터는 너무 좋아요
편의점 잘 되어 있습니다

하지만 소음은 있고
주차시설은 아쉽습니다",2년
5/5,"조금 오래돼서 시설이 낡은듯 하지만
위치가 워낙 좋고 ,바다가 그대로 조망되는게 얼마전 일본
다까마스 바닷가 호텔보다 오션뷰는  훨씬 좋았다
가장 큰방을 빌렸는데도 욕조가 없는건 아쉬웠지만
난방은 정말 허허 너무 좋아서 자다가  다들 덥다고 창을 조금
열 정도 였다
욕조대신 사우나를 갔는데 가격이 무척 싸서 이용하기 좋았고
조식 부페는 음식이 아주 훌륭하다
조식 부페 적극 추천
어찌보면 요즈음은 일본 여행보다 이국적이지 않아서 그렇지
한국의 명소나 호텔이 시설도 좋고 마음놓고 주변 맛집 찾아
다니는 맛이 좋은 것 같다",2년
5/5,명절마다 가는데 이번에 가보니 객실도 리모델링 되고 좋아졌어요!!,7달
5/5,"가족 여행 다녀왔습니다.
지어진지 오래된 리조트 치고는 시설도 깨끗하고 바닷가 인근이라 산책로도 잘되어 있어서 좋네요
저는 야경뷰 숙소 이용했는데 해변뷰로 가면 밤에 너무 깜깜 하다고하시는데 야경뷰 했더니 적당히 어둡지 않고 야경도 이쁘고 좋았어요
물도 따뜻하고 직원들도 너무 친절하셔서 잘 묵고 갔습니다.
지금 공사중이라 몇개층과 식당은 사용 불가한데  나중에 공사 끝나면 또 가보고 싶어요

주차장이 건물 내에 없고 도보로 200미터 밖 야외 주차장을 이용해야하는게 좀 불편했습니다.
다행히 짐 내리고 싣고 할때는 리조트 앞에 잠시 주차 가능하긴합니다만
체크인 인원 몰릴때는 정신 없더라구요

비오거나, 성수기엔 신경 쓰일것 같네요
주차장 제외하면 모두 만족입니다.",3년
5/5,지은지 오래됐지만 아직도 깔끔히 청소가 되어있네요 바닷가 산책길도 있고 옆에 통영음악당도 있어요,1년
4/5,객실은 노후되서 그런지 살짝 오래된 느낌이지만 조식도 있고 1층에 편의점부터 얘들과 함께할 오락실 탁구장 즐길거리가 있습니다 바다뷰라 좋았습니다,1년
